station_id,date,temp_min_c,temp_max_c,mean_c,precip_mm
72405,2022-06-17,23.3,23.3,25.7,0
72405,2022-06-16,21.1,21.1,26.9,0
72405,2022-06-15,22.8,22.8,25.3,1
72405,2022-06-14,22.2,22.2,27.3,0.3
72405,2022-06-13,19.4,19.4,22.8,0.3
72405,2022-06-12,18.3,18.3,20.5,1.5
72405,2022-06-11,16.1,16.1,23,0
72405,2022-06-10,18.9,18.9,24.3,2
72405,2022-06-09,20.6,20.6,25.1,0.5
72405,2022-06-08,17.8,17.8,22.4,5
72405,2022-06-07,16.1,16.1,22.3,0
72405,2022-06-06,17.8,17.8,22.2,0
72405,2022-06-05,16.1,16.1,23.8,0
72405,2022-06-04,18.9,18.9,22.9,0
72405,2022-06-03,22.2,22.2,25.4,12
72405,2022-06-02,23.3,23.3,29.5,0
72405,2022-06-01,21.7,21.7,28.5,0
72405,2022-05-31,19.4,19.4,25.4,0
72405,2022-05-30,17.2,17.2,23.2,0
72405,2022-05-29,17.2,17.2,21.6,0.5
72405,2022-05-28,18.9,18.9,20.9,9
72405,2022-05-27,16.1,16.1,19.6,0
72405,2022-05-26,13.9,13.9,18.5,0
72405,2022-05-25,15,15,16.3,7.8
72405,2022-05-24,16.1,16.1,19.9,0.5
72405,2022-05-23,21.1,21.1,25.6,11
72405,2022-05-22,22.8,22.8,28.2,0
72405,2022-05-21,19.4,19.4,26.2,0
72405,2022-05-20,16.1,16.1,22.8,0.3
72405,2022-05-19,14.4,14.4,19.2,0.8
72405,2022-05-18,13.9,13.9,21.9,0
72405,2022-05-17,17.8,17.8,19.6,7
72405,2022-05-16,17.2,17.2,20.8,10.8
72405,2022-05-15,17.8,17.8,20,NA
72405,2022-05-14,17.2,17.2,19.7,4
72405,2022-05-13,13.9,13.9,18.5,NA
72405,2022-05-12,10.6,10.6,17.9,0
72405,2022-05-11,9.4,9.4,17.1,0
72405,2022-05-10,6.1,6.1,14.4,0
72405,2022-05-09,6.7,6.7,10.3,NA
72405,2022-05-08,8.3,8.3,10.8,24
72405,2022-05-07,11.1,11.1,15,35
72405,2022-05-06,14.4,14.4,17,0
72405,2022-05-05,13.9,13.9,17.7,9
72405,2022-05-04,13.9,13.9,17,13
72405,2022-05-03,12.2,12.2,19.6,0
72405,2022-05-02,11.7,11.7,14.7,3
72405,2022-05-01,6.7,6.7,14,0
72405,2022-04-30,5.6,5.6,12.8,0
72405,2022-04-29,3.9,3.9,9.4,0
72405,2022-04-28,6.1,6.1,11.9,0
72405,2022-04-27,12.8,12.8,16.7,3
72405,2022-04-26,12.2,12.2,16,0
72405,2022-04-25,12.8,12.8,18.9,0
72405,2022-04-24,11.7,11.7,18.2,0
72405,2022-04-23,11.1,11.1,18.2,0
72405,2022-04-22,9.4,9.4,14.3,NA
72405,2022-04-21,5,5,11.2,0
72405,2022-04-20,4.4,4.4,8.3,NA
72405,2022-04-19,4.4,4.4,6.8,23
72405,2022-04-18,6.7,6.7,11.6,0
72405,2022-04-17,14.4,14.4,18.9,NA
72405,2022-04-16,10,10,16.6,0
72405,2022-04-15,14.4,14.4,20.5,0.8
72405,2022-04-14,13.3,13.3,21.4,0
72405,2022-04-13,11.7,11.7,18.6,NA
72405,2022-04-12,4.4,4.4,12,0
72405,2022-04-11,5,5,8.2,0
72405,2022-04-10,6.7,6.7,10.1,1
72405,2022-04-09,7.2,7.2,12.2,4
72405,2022-04-08,8.9,8.9,10.8,17
72405,2022-04-07,11.7,11.7,13.6,14
72405,2022-04-06,8.9,8.9,10.8,29
72405,2022-04-05,3.9,3.9,9.6,0
72405,2022-04-04,6.1,6.1,10.5,0
72405,2022-04-03,3.9,3.9,8.8,0
72405,2022-04-02,7.2,7.2,11.4,4.3
72405,2022-04-01,10.6,10.6,17.8,1
72405,2022-03-31,1.7,1.7,9.3,0.5
72405,2022-03-30,-3.9,-3.9,1.9,0
72405,2022-03-29,-2.8,-2.8,0.9,0
72405,2022-03-28,-0.6,-0.6,4.4,0
72405,2022-03-27,5,5,8.3,NA
72405,2022-03-26,9.4,9.4,13.3,0
72405,2022-03-25,10.6,10.6,12.1,NA
72405,2022-03-24,9.4,9.4,11.2,13
72405,2022-03-23,8.3,8.3,14.5,0
72405,2022-03-22,6.7,6.7,14.5,0
72405,2022-03-21,10,10,12.8,NA
72405,2022-03-20,13.9,13.9,18.4,NA
72405,2022-03-19,8.3,8.3,15.1,0
72405,2022-03-18,10,10,12.7,22
72405,2022-03-17,7.2,7.2,14.5,0
72405,2022-03-16,5.6,5.6,12.7,0
72405,2022-03-15,0,0,8,0
72405,2022-03-14,-6.1,-6.1,0.5,0
72405,2022-03-13,-4.4,-4.4,1.2,14
72405,2022-03-12,3.3,3.3,9.7,0
72405,2022-03-11,2.2,2.2,7.3,0
72405,2022-03-10,3.9,3.9,6.1,19.8
72405,2022-03-09,6.7,6.7,8.9,0
72405,2022-03-08,11.1,11.1,20.1,0.8
72405,2022-03-07,9.4,9.4,19.8,NA
72405,2022-03-06,2.2,2.2,9,0
72405,2022-03-05,-2.2,-2.2,2.9,0
72405,2022-03-04,1.1,1.1,8.7,0
72405,2022-03-03,4.4,4.4,10.4,0
72405,2022-03-02,0,0,6.6,0
72405,2022-03-01,1.7,1.7,5.7,0
72405,2022-02-28,1.7,1.7,7.1,0
72405,2022-02-27,0.6,0.6,3.3,0
72405,2022-02-26,0.6,0.6,5.2,0.8
72405,2022-02-25,0.6,0.6,2.2,12.6
72405,2022-02-24,5,5,14.7,0.3
72405,2022-02-23,5.6,5.6,13.3,1.8
72405,2022-02-22,0,0,8.6,0
72405,2022-02-21,-5,-5,0.5,0
72405,2022-02-20,-3.9,-3.9,1.6,0
72405,2022-02-19,-1.1,-1.1,8.1,0.3
72405,2022-02-18,7.2,7.2,14.1,NA
72405,2022-02-17,-2.2,-2.2,5.2,0
72405,2022-02-16,-6.1,-6.1,-0.7,0
72405,2022-02-15,-4.4,-4.4,-2.1,NA
72405,2022-02-14,-2.2,-2.2,1.2,1.3
72405,2022-02-13,5,5,11.6,NA
72405,2022-02-12,0.6,0.6,9.8,0
72405,2022-02-11,2.8,2.8,8.8,0
72405,2022-02-10,-1.1,-1.1,5.6,0
72405,2022-02-09,-0.6,-0.6,4.2,0
72405,2022-02-08,0,0,3.3,1.8
72405,2022-02-07,-5,-5,-0.9,0
72405,2022-02-06,-3.3,-3.3,-0.6,0
72405,2022-02-05,0.6,0.6,7.1,28
72405,2022-02-04,4.4,4.4,8.2,12.8
72405,2022-02-03,-1.7,-1.7,3.5,0.3
72405,2022-02-02,-3.9,-3.9,0.7,0
72405,2022-02-01,-3.9,-3.9,-1,0
72405,2022-01-31,-7.8,-7.8,-3.4,0
72405,2022-01-30,-6.1,-6.1,-3.8,NA
72405,2022-01-29,-1.1,-1.1,1.4,3
72405,2022-01-28,-6.7,-6.7,-2,0
72405,2022-01-27,-4.4,-4.4,-2,0
72405,2022-01-26,-1.7,-1.7,3.3,0
72405,2022-01-25,-0.6,-0.6,2.4,NA
72405,2022-01-24,-4.4,-4.4,-0.1,0
72405,2022-01-23,-8.9,-8.9,-3.6,0
72405,2022-01-22,-7.2,-7.2,-4.7,0
72405,2022-01-21,-2.8,-2.8,2.7,7
72405,2022-01-20,-1.1,-1.1,6.1,1
72405,2022-01-19,-1.1,-1.1,2.2,0
72405,2022-01-18,-4.9,-4.9,2.7,NA
72405,2022-01-17,-8.3,-8.3,-3.8,24
72405,2022-01-16,-7.2,-7.2,-3.7,0
72405,2022-01-15,0.6,0.6,5.3,0
72405,2022-01-14,-0.6,-0.6,4.7,0
72405,2022-01-13,-5,-5,1.9,0
72405,2022-01-12,-5.6,-5.6,-3.4,0
72405,2022-01-11,-2.2,-2.2,1.2,0
72405,2022-01-10,-1.1,-1.1,3.6,15
72405,2022-01-09,-5.6,-5.6,-2.1,0
72405,2022-01-08,-4.4,-4.4,-1.3,5
72405,2022-01-07,1.1,1.1,4.1,0.3
72405,2022-01-06,-2.8,-2.8,2.5,0
72405,2022-01-05,-5,-5,-1.3,0
72405,2022-01-04,-3.9,-3.9,0.2,25
72405,2022-01-03,6.7,6.7,13.4,3
72405,2022-01-02,11.7,11.7,15,11.3
72405,2022-01-01,10.6,10.6,11.9,NA
72405,2021-12-31,8.3,8.3,10.3,3.3
72405,2021-12-30,8.3,8.3,10.2,3.3
72405,2021-12-29,3.9,3.9,9.1,NA
72405,2021-12-28,3.9,3.9,5,NA
72405,2021-12-27,6.1,6.1,12,0
72405,2021-12-26,8.3,8.3,14.9,2
72405,2021-12-25,2.8,2.8,7.9,0
72405,2021-12-24,-2.2,-2.2,2,0
72405,2021-12-23,0,0,5.2,0.3
72405,2021-12-22,-1.1,-1.1,2.8,2
72405,2021-12-21,-2.2,-2.2,1.4,0
72405,2021-12-20,0,0,6.7,NA
72405,2021-12-19,10,10,11.5,NA
72405,2021-12-18,12.2,12.2,15,NA
72405,2021-12-17,7.8,7.8,12.8,0
72405,2021-12-16,1.7,1.7,8.7,0
72405,2021-12-15,1.7,1.7,7.8,0
72405,2021-12-14,0,0,5.4,0
72405,2021-12-13,1.7,1.7,7.1,0
72405,2021-12-12,8.3,8.3,14.6,4
72405,2021-12-11,3.9,3.9,8.2,0.3
72405,2021-12-10,-0.6,-0.6,3.6,0
72405,2021-12-09,2.2,2.2,4.3,NA
72405,2021-12-08,1.1,1.1,4.2,0
72405,2021-12-07,5,5,12.8,0
72405,2021-12-06,2.8,2.8,7.8,0
72405,2021-12-05,4.4,4.4,9.6,0
72405,2021-12-04,6.1,6.1,10,0
72405,2021-12-03,6.7,6.7,13.4,0
72405,2021-12-02,0,0,7.8,NA
72405,2021-12-01,1.1,1.1,4.6,NA
72405,2021-11-30,1.7,1.7,5.1,0
72405,2021-11-29,2.8,2.8,8,0
72405,2021-11-28,1.1,1.1,4.2,0
72405,2021-11-27,2.2,2.2,6,2
72405,2021-11-26,1.1,1.1,7.2,0.8
72405,2021-11-25,-1.1,-1.1,4.4,0
72405,2021-11-24,0,0,3.5,0
72405,2021-11-23,1.7,1.7,8.2,1.3
72405,2021-11-22,3.3,3.3,7.9,0.5
72405,2021-11-21,0.6,0.6,5,0
72405,2021-11-20,2.2,2.2,6.1,0
72405,2021-11-19,7.8,7.8,15.5,2
72405,2021-11-18,4.4,4.4,10.6,0
72405,2021-11-17,2.8,2.8,7.8,0
72405,2021-11-16,4.4,4.4,7.6,NA
72405,2021-11-15,1.1,1.1,6.1,NA
72405,2021-11-14,2.8,2.8,8.7,0.3
72405,2021-11-13,8.9,8.9,14.9,16
72405,2021-11-12,8.3,8.3,14.7,0
72405,2021-11-11,9.4,9.4,15.4,0
72405,2021-11-10,7.2,7.2,13.3,0
72405,2021-11-09,6.1,6.1,12.7,0
72405,2021-11-08,3.9,3.9,9.2,0
72405,2021-11-07,1.1,1.1,7.8,0
72405,2021-11-06,2.2,2.2,7.1,0
72405,2021-11-05,3.3,3.3,7.4,0
72405,2021-11-04,4.4,4.4,8.1,0
72405,2021-11-03,6.1,6.1,9.2,3
72405,2021-11-02,9.4,9.4,13.5,0
72405,2021-11-01,11.1,11.1,14.4,0
72405,2021-10-31,11.7,11.7,15,1
72405,2021-10-30,13.9,13.9,15.2,29.3
72405,2021-10-29,11.1,11.1,15.3,NA
72405,2021-10-28,11.7,11.7,16.1,NA
72405,2021-10-27,11.7,11.7,15.1,0
72405,2021-10-26,16.1,16.1,19.7,43
72405,2021-10-25,12.8,12.8,16.9,NA
72405,2021-10-24,12.8,12.8,15.9,NA
72405,2021-10-23,13.3,13.3,17.9,0
72405,2021-10-22,11.7,11.7,18.1,0
72405,2021-10-21,11.7,11.7,18.3,0
72405,2021-10-20,8.3,8.3,16.2,0
72405,2021-10-19,8.9,8.9,14.7,0
72405,2021-10-18,10,10,14.3,0
72405,2021-10-17,12.2,12.2,19.5,8
72405,2021-10-16,17.2,17.2,21.8,0
72405,2021-10-15,16.7,16.7,21.6,0
72405,2021-10-14,18.9,18.9,20.7,0
72405,2021-10-13,17.8,17.8,20,2
72405,2021-10-12,18.3,18.3,19.7,0
72405,2021-10-11,18.3,18.3,20.4,1.1
72405,2021-10-10,18.3,18.3,20.6,NA
72405,2021-10-09,18.9,18.9,21.9,0
72405,2021-10-08,18.3,18.3,21.6,0
72405,2021-10-07,19.4,19.4,20.7,0.5
72405,2021-10-06,20,20,22.7,NA
72405,2021-10-05,21.1,21.1,23.7,NA
72405,2021-10-04,17.2,17.2,22.3,0
72405,2021-10-03,13.3,13.3,19.5,0
72405,2021-10-02,12.8,12.8,17.9,0
72405,2021-10-01,12.2,12.2,18.6,0
72405,2021-09-30,14.4,14.4,19.2,0
72405,2021-09-29,17.2,17.2,22.5,NA
72405,2021-09-28,13.9,13.9,20.3,0
72405,2021-09-27,14.4,14.4,20.1,0
72405,2021-09-26,13.9,13.9,19.2,0
72405,2021-09-25,12.8,12.8,18.7,0
72405,2021-09-24,15.6,15.6,20.5,33
72405,2021-09-23,21.7,21.7,24.4,8.3
72405,2021-09-22,18.3,18.3,23.1,NA
72405,2021-09-21,17.8,17.8,22.2,0
72405,2021-09-20,19.4,19.4,24.1,0
72405,2021-09-19,21.1,21.1,24.9,0
72405,2021-09-18,21.7,21.7,24.3,0.3
72405,2021-09-17,22.2,22.2,23.7,20.3
72405,2021-09-16,22.8,22.8,26.7,0
72405,2021-09-15,22.2,22.2,26.7,0
72405,2021-09-14,21.7,21.7,26.6,0
72405,2021-09-13,18.3,18.3,23.8,0
72405,2021-09-12,16.1,16.1,21.3,0
72405,2021-09-11,17.2,17.2,20.8,0
72405,2021-09-10,19.4,19.4,22.4,6
72405,2021-09-09,20,20,24.7,NA
72405,2021-09-08,18.9,18.9,23.8,0
72405,2021-09-07,20.6,20.6,25.2,0.3
72405,2021-09-06,20.6,20.6,23.2,NA
72405,2021-09-05,16.7,16.7,21.6,0
72405,2021-09-04,15,15,21.1,NA
72405,2021-09-03,17.2,17.2,21.6,0
72405,2021-09-02,20,20,24.3,35
72405,2021-09-01,23.3,23.3,27,NA
72405,2021-08-31,23.9,23.9,27.2,NA
72405,2021-08-30,22.8,22.8,25.5,0
72405,2021-08-29,24.4,24.4,27.7,0
72405,2021-08-28,23.9,23.9,26.9,7
72405,2021-08-27,23.9,23.9,27,14
72405,2021-08-26,24.4,24.4,28.6,0.3
72405,2021-08-25,24.4,24.4,28.4,0
72405,2021-08-24,23.3,23.3,28.6,0.5
72405,2021-08-23,23.3,23.3,25.7,NA
72405,2021-08-22,23.9,23.9,26.7,5
72405,2021-08-21,21.7,21.7,25.1,58
72405,2021-08-20,24.4,24.4,28.1,0.5
72405,2021-08-19,26.1,26.1,28,9
72405,2021-08-18,22.2,22.2,27,6
72405,2021-08-17,22.2,22.2,24.8,28
72405,2021-08-16,22.8,22.8,25.5,4
72405,2021-08-15,23.3,23.3,28.2,63
72405,2021-08-14,23.3,23.3,29.4,2
72405,2021-08-13,23.3,23.3,29.3,0
72405,2021-08-12,22.8,22.8,27.5,1
72405,2021-08-11,22.8,22.8,27.8,17
72405,2021-08-10,22.8,22.8,26.8,0
72405,2021-08-09,20,20,25.9,0
72405,2021-08-08,20.6,20.6,22.1,7
72405,2021-08-07,21.1,21.1,26.7,0
72405,2021-08-06,18.9,18.9,25,0
72405,2021-08-05,20.6,20.6,23.7,0
72405,2021-08-04,20,20,23.5,0
72405,2021-08-03,18.9,18.9,23.4,0
72405,2021-08-02,20.6,20.6,23.5,8.8
72405,2021-08-01,20.6,20.6,23.7,NA
72405,2021-07-31,23.9,23.9,28,0
72405,2021-07-30,22.8,22.8,26.3,5
72405,2021-07-29,22.8,22.8,28.2,11
72405,2021-07-28,22.8,22.8,28.4,0
72405,2021-07-27,23.3,23.3,28.6,8
72405,2021-07-26,22.8,22.8,27.3,0
72405,2021-07-25,21.1,21.1,25.4,0.8
72405,2021-07-24,20,20,24.9,0
72405,2021-07-23,20,20,24.6,0
72405,2021-07-22,22.8,22.8,26.8,11
72405,2021-07-21,22.8,22.8,28.5,0
72405,2021-07-20,22.2,22.2,26.6,0
72405,2021-07-19,23.3,23.3,25.5,0
72405,2021-07-18,24.4,24.4,28.9,NA
72405,2021-07-17,24.4,24.4,30,0
72405,2021-07-16,22.2,22.2,27.9,0
72405,2021-07-15,22.8,22.8,27.2,NA
72405,2021-07-14,25.6,25.6,29.5,0
72405,2021-07-13,25.6,25.6,29.2,0
72405,2021-07-12,23.9,23.9,28,0
72405,2021-07-11,21.1,21.1,25,0
72405,2021-07-10,21.7,21.7,25.7,28
72405,2021-07-09,21.7,21.7,25.8,8
72405,2021-07-08,25,25,29.4,0
72405,2021-07-07,22.8,22.8,28.7,0
72405,2021-07-06,21.7,21.7,26.7,0
72405,2021-07-05,17.8,17.8,24.3,0
72405,2021-07-04,17.2,17.2,22.5,NA
72405,2021-07-03,20,20,23.6,2
72405,2021-07-02,21.1,21.1,26.3,33
72405,2021-07-01,24.4,24.4,29.5,0.8
72405,2021-06-30,24.4,24.4,29,0
72405,2021-06-29,24.4,24.4,28.3,0
72405,2021-06-28,23.3,23.3,27.5,NA
72405,2021-06-27,22.8,22.8,25.9,4
72405,2021-06-26,16.7,16.7,22.5,0
72405,2021-06-25,15.6,15.6,21.8,0
72405,2021-06-24,13.9,13.9,20,0
72405,2021-06-23,16.1,16.1,20.6,8.3
72405,2021-06-22,23.3,23.3,26.8,1
72405,2021-06-21,22.2,22.2,26.9,0
72405,2021-06-20,22.8,22.8,25.9,4
72405,2021-06-19,16.1,16.1,23.8,0
72405,2021-06-18,15,15,21.4,0
72405,2021-06-17,18.3,18.3,22.9,0
72405,2021-06-16,18.9,18.9,23.1,NA
72405,2021-06-15,19.4,19.4,24.5,46
72405,2021-06-14,19.4,19.4,23.7,NA
72405,2021-06-13,18.3,18.3,21.5,0
72405,2021-06-12,18.9,18.9,20.3,45.8
72405,2021-06-11,20,20,25.6,25
72405,2021-06-10,24.4,24.4,27.6,NA
72405,2021-06-09,24.4,24.4,27.8,0.3
72405,2021-06-08,24.4,24.4,28,0
72405,2021-06-07,21.7,21.7,27.6,0
72405,2021-06-06,20,20,26.8,0
72405,2021-06-05,20,20,23.9,1
72405,2021-06-04,19.4,19.4,22.7,2.8
72405,2021-06-03,18.3,18.3,22.4,NA
72405,2021-06-02,13.9,13.9,20.3,0
72405,2021-06-01,10,10,17.6,NA
72405,2021-05-31,10,10,11.9,4
72405,2021-05-30,10.6,10.6,12,13.3
72405,2021-05-29,14.4,14.4,20.1,29
72405,2021-05-28,20.6,20.6,25.2,0
72405,2021-05-27,20.6,20.6,24.8,22
72405,2021-05-26,14.4,14.4,19.8,0
72405,2021-05-25,15,15,19,8.3
72405,2021-05-24,23.3,23.3,29.2,0
72405,2021-05-23,16.7,16.7,25.5,0
72405,2021-05-22,15,15,22.1,0
72405,2021-05-21,16.7,16.7,23.6,0
72405,2021-05-20,14.4,14.4,22.5,0
72405,2021-05-19,12.8,12.8,19.9,0
72405,2021-05-18,12.2,12.2,18.2,0
72405,2021-05-17,12.2,12.2,16.5,NA
72405,2021-05-16,10.6,10.6,18.7,NA
72405,2021-05-15,11.1,11.1,17,0
72405,2021-05-14,9.4,9.4,16.6,0
72405,2021-05-13,10,10,14,0
72405,2021-05-12,11.1,11.1,16.2,0
72405,2021-05-11,11.1,11.1,16,NA
72405,2021-05-10,8.3,8.3,15,0
72405,2021-05-09,6.7,6.7,11.7,1.1
72405,2021-05-08,8.3,8.3,12.7,1
72405,2021-05-07,9.4,9.4,14.3,0
72405,2021-05-06,12.8,12.8,19.4,1.5
72405,2021-05-05,18.9,18.9,22.2,12.3
72405,2021-05-04,18.3,18.3,21.1,1.6
72405,2021-05-03,12.2,12.2,20.9,0
72405,2021-05-02,8.3,8.3,14.3,0
72405,2021-05-01,10.6,10.6,17.4,NA
72405,2021-04-30,19.4,19.4,24.6,0.3
72405,2021-04-29,16.7,16.7,22.7,0
72405,2021-04-28,10,10,19.7,0
72405,2021-04-27,7.8,7.8,13.6,0
72405,2021-04-26,10.6,10.6,14.5,3
72405,2021-04-25,5.6,5.6,12.5,18
72405,2021-04-24,3.3,3.3,11.8,0
72405,2021-04-23,2.2,2.2,7.2,0
72405,2021-04-22,3.9,3.9,11.7,NA
72405,2021-04-21,8.3,8.3,16.8,0
72405,2021-04-20,10,10,12.9,0.3
72405,2021-04-19,8.3,8.3,14.1,0
72405,2021-04-18,5.6,5.6,11.9,0
72405,2021-04-17,6.1,6.1,10.8,0
72405,2021-04-16,8.3,8.3,14.1,NA
72405,2021-04-15,10.6,10.6,14,8
72405,2021-04-14,10,10,13.9,NA
72405,2021-04-13,10,10,13.8,2.3
72405,2021-04-12,16.1,16.1,20.6,2.3
72405,2021-04-11,12.8,12.8,16.4,1
72405,2021-04-10,11.7,11.7,14,15
72405,2021-04-09,11.7,11.7,16.6,0
72405,2021-04-08,11.7,11.7,18.8,NA
72405,2021-04-07,12.2,12.2,17.7,0
72405,2021-04-06,7.8,7.8,15.9,0
72405,2021-04-05,6.7,6.7,15.5,0
72405,2021-04-04,0.6,0.6,7.4,0
72405,2021-04-03,-0.6,-0.6,3.4,0
72405,2021-04-02,1.1,1.1,6.3,5
72405,2021-04-01,9.4,9.4,15.6,23
72405,2021-03-31,7.2,7.2,14,0
72405,2021-03-30,6.7,6.7,10.2,0
72405,2021-03-29,8.9,8.9,15.3,14
72405,2021-03-28,10.6,10.6,16.3,0
72405,2021-03-27,13.9,13.9,21.3,NA
72405,2021-03-26,12.8,12.8,15.4,NA
72405,2021-03-25,12.2,12.2,13.6,43
72405,2021-03-24,7.2,7.2,13.8,0
72405,2021-03-23,2.8,2.8,11.5,0
72405,2021-03-22,2.2,2.2,10.1,0
72405,2021-03-21,0,0,7.4,0
72405,2021-03-20,4.4,4.4,7.3,0
72405,2021-03-19,8.3,8.3,9.9,9
72405,2021-03-18,5,5,8.4,NA
72405,2021-03-17,4.4,4.4,6,NA
72405,2021-03-16,0,0,4.9,0
72405,2021-03-15,5.6,5.6,12,0
72405,2021-03-14,7.8,7.8,11.2,0
72405,2021-03-13,11.7,11.7,16.2,NA
72405,2021-03-12,11.1,11.1,17.9,0
72405,2021-03-11,6.7,6.7,13.8,0
72405,2021-03-10,2.8,2.8,12.5,0
72405,2021-03-09,-1.7,-1.7,5.6,0
72405,2021-03-08,-2.2,-2.2,3.4,0
72405,2021-03-07,-1.7,-1.7,4,0
72405,2021-03-06,-2.2,-2.2,2,0
72405,2021-03-05,0.6,0.6,7.5,0
72405,2021-03-04,-1.1,-1.1,7.3,0
72405,2021-03-03,-0.6,-0.6,2.9,0
72405,2021-03-02,3.9,3.9,8,7
72405,2021-03-01,6.7,6.7,7.8,22
72405,2021-02-28,3.3,3.3,6.5,5
72405,2021-02-27,3.3,3.3,6,5
72405,2021-02-26,4.4,4.4,9.5,0
72405,2021-02-25,0,0,8.6,0
72405,2021-02-24,-1.1,-1.1,6.2,0
72405,2021-02-23,0,0,1.2,10.3
72405,2021-02-22,-3.9,-3.9,-0.2,0
72405,2021-02-21,-3.3,-3.3,-1.4,0
72405,2021-02-20,-1.1,-1.1,0.9,1
72405,2021-02-19,-2.8,-2.8,-1,11.3
72405,2021-02-18,-3.3,-3.3,-0.6,0
72405,2021-02-17,-2.2,-2.2,3,8
72405,2021-02-16,1.7,1.7,2.9,17
72405,2021-02-15,-1.7,-1.7,1,NA
72405,2021-02-14,-1.7,-1.7,-1.1,12
72405,2021-02-13,-1.7,-1.7,-0.5,NA
72405,2021-02-12,0,0,1.3,2.5
72405,2021-02-11,1.1,1.1,2.9,7
72405,2021-02-10,-0.6,-0.6,4.3,0
72405,2021-02-09,-3.9,-3.9,-0.3,0
72405,2021-02-08,-2.2,-2.2,2.8,13
72405,2021-02-07,0.6,0.6,6.3,0
72405,2021-02-06,2.2,2.2,7.7,2
72405,2021-02-05,-0.6,-0.6,4,0
72405,2021-02-04,0,0,2.5,0
72405,2021-02-03,0,0,1.1,0.8
72405,2021-02-02,-1.7,-1.7,-0,3.8
72405,2021-02-01,-1.1,-1.1,-0.3,9.3
72405,2021-01-31,-4.4,-4.4,-0.3,0
72405,2021-01-30,-4.4,-4.4,-1.7,0
72405,2021-01-29,-3.3,-3.3,-0.2,0
72405,2021-01-28,1.7,1.7,4.1,0
72405,2021-01-27,0,0,1.8,1.8
72405,2021-01-26,0,0,2.1,5
72405,2021-01-25,-3.9,-3.9,0.3,0
72405,2021-01-24,-3.3,-3.3,0.3,NA
72405,2021-01-23,0.6,0.6,5.1,0
72405,2021-01-22,-2.8,-2.8,4.3,0
72405,2021-01-21,-1.7,-1.7,3.8,NA
72405,2021-01-20,0.6,0.6,5,0
72405,2021-01-19,1.1,1.1,4.3,0
72405,2021-01-18,0.6,0.6,4.7,0
72405,2021-01-17,0.6,0.6,5.4,0
72405,2021-01-16,0.6,0.6,6.6,4
72405,2021-01-15,-0.6,-0.6,5.4,0
72405,2021-01-14,-2.2,-2.2,4.3,0
72405,2021-01-13,-1.7,-1.7,3.1,0
72405,2021-01-12,-1.7,-1.7,2.5,0
72405,2021-01-11,0,0,4.9,0
72405,2021-01-10,0,0,3.7,0
72405,2021-01-09,0.6,0.6,2,0
72405,2021-01-08,0.6,0.6,4.4,0
72405,2021-01-07,2.8,2.8,4.7,0
72405,2021-01-06,3.9,3.9,5.1,0.8
72405,2021-01-05,1.1,1.1,5,0
72405,2021-01-04,2.2,2.2,4.7,7.8
72405,2021-01-03,2.2,2.2,7.5,0
72405,2021-01-02,2.2,2.2,3.1,20
72405,2021-01-01,5,5,8.9,NA
72405,2020-12-31,-0.6,-0.6,4.3,0
72405,2020-12-30,0,0,3.8,0
72405,2020-12-29,1.7,1.7,6.2,0
72405,2020-12-28,-3.3,-3.3,1.6,0
72405,2020-12-27,-5,-5,-1.3,0
72405,2020-12-26,-5,-5,1,4
72405,2020-12-25,5,5,12.2,34
72405,2020-12-24,0,0,4.9,0
72405,2020-12-23,3.3,3.3,7.3,NA
72405,2020-12-22,3.9,3.9,5.7,1
72405,2020-12-21,1.1,1.1,4.5,NA
72405,2020-12-20,-2.2,-2.2,0.7,0
72405,2020-12-19,-1.7,-1.7,1.5,NA
72405,2020-12-18,-2.2,-2.2,1.1,NA
72405,2020-12-17,0,0,0.9,29
72405,2020-12-16,0,0,2.7,0
72405,2020-12-15,2.2,2.2,5.5,27
72405,2020-12-14,6.7,6.7,11.9,0
72405,2020-12-13,4.4,4.4,10,NA
72405,2020-12-12,1.7,1.7,8.5,0
72405,2020-12-11,0,0,4.8,0
72405,2020-12-10,-1.1,-1.1,2.6,0
72405,2020-12-09,0.6,0.6,3.6,0
72405,2020-12-08,0,0,2.2,0
72405,2020-12-07,1.1,1.1,4.6,NA
72405,2020-12-06,6.1,6.1,7.8,20
72405,2020-12-05,8.3,8.3,9.8,12
72405,2020-12-04,-0.6,-0.6,6.5,0
72405,2020-12-03,2.2,2.2,5.7,0
72405,2020-12-02,5,5,6.6,0.6
72405,2020-12-01,8.3,8.3,13.8,60
72405,2020-11-30,2.8,2.8,9.2,0.3
72405,2020-11-29,7.2,7.2,11.3,0
72405,2020-11-28,10.6,10.6,13.5,0
72405,2020-11-27,11.1,11.1,14.9,1.1
72405,2020-11-26,6.7,6.7,10.5,0.3
72405,2020-11-25,3.3,3.3,8,0
72405,2020-11-24,6.7,6.7,10.6,0.5
72405,2020-11-23,10.6,10.6,13,NA
72405,2020-11-22,7.2,7.2,12.8,0
72405,2020-11-21,5.6,5.6,10.8,0
72405,2020-11-20,0,0,6.4,0
72405,2020-11-19,0.6,0.6,4.2,0
72405,2020-11-18,3.3,3.3,7.9,0
72405,2020-11-17,8.9,8.9,12.4,0
72405,2020-11-16,8.3,8.3,14.8,7
72405,2020-11-15,5.6,5.6,11.2,0
